16号线永丰站站口用友软件园附近大产108平两居465万急售,465万,43055元/m²,2室2厅,108m²,低层(共6层),2005年建造,曹洋,颐丰庄园(东区别墅)  海淀-西北旺-丰润中路,"['近地铁', '采光好', '房型正']"
新上西城区 荣丰小区全 朝南向一居室 双卫 可当两居用 诚售,436万,136250元/m²,2室2厅,32m²,低层(共25层),2005年建造,暴景莲,荣丰2008  西城-天宁寺-广安门外大街305号,['客厅朝南']
拥金1.2 太平桥西里 南北通透明厨明卫 个税1征收,375万,63559元/m²,2室1厅,59m²,低层(共6层),1992年建造,张复忠,太平桥西里小区  丰台-六里桥东-西三环南路,['品质小区 ']
草桥欣园三区，南北通透两居，中间楼层，有钥匙看房随时,458万,63859元/m²,2室1厅,71m²,低层(共6层),2000年建造,聂伟,草桥欣园三区  丰台-草桥-草桥东路,"['配套成熟', '品质小区 ']"
新康精装两居室，98平米，配套成熟交通便利，满五省税房,495万,50510元/m²,2室2厅,98m²,低层(共6层),2001年建造,李新晔,新康家园  大兴-亦庄-北环西路,['配套成熟']
九州 庞各庄 隆盛园77平两居室 215万 满五年 价钱可聊,215万,27749元/m²,2室1厅,77m²,低层(共6层),2001年建造,高峰,隆盛园西区  大兴-庞各庄-瓜乡路,"['繁华地段', '主卧朝南', '低密度']"
万科幸福汇 精装物业自带装修 78平226万价可谈,226万,28881元/m²,2室2厅,78m²,低层(共8层),2012年建造,李江涛,万科幸福汇  房山-窦店-大窦路257号,"['品质小区 ', '一梯两户', '环境优美']"
瑞雪春堂两居室，纯南向格局好，采光好，购物方便,295万,32960元/m²,2室2厅,89m²,中层(共17层),2007年建造,丁利利,瑞雪春堂  房山-良乡-良官公路,[]
昌平新悦家园，采光无遮挡，靠谱出售，车位充足，配合看房,325万,34464元/m²,2室2厅,94m²,低层(共6层),2003年建造,郭鹏,新悦家园(北区)  昌平-昌平县城-南环路30号,"['品质小区 ', '南北通透', '素质住户']"
石坊院~低楼层~满五年~小两居~采光好~看房方便,240万,34090元/m²,2室1厅,70m²,低层(共6层),1989年建造,尤川北,石坊院小区  昌平-昌平县城-永安巷,[]
收费1.5 首付110 此房满五年首套契税看房方便啦,260万,41666元/m²,2室1厅,62m²,低层(共6层),1995年建造,刘鹏程,清乐园  大兴-旧宫-旧宫西路,[]
金鑫苑一层两居室，满五年1契税，有钥匙随时看房,185万,21208元/m²,2室2厅,87m²,低层(共6层),2004年建造,马小玲,金鑫苑小区  房山-窦店-大窦路,"['两房朝南', '南北通透', '厅带阳台']"
良乡北关 宜春里 满五年 正规一居带自建,190万,32646元/m²,2室1厅,58m²,低层(共6层),1992年建造,郎新军,宜春里社区  房山-良乡-房山区良乡拱辰大街,"['主卧朝南', '一梯两户', '品质小区 ']"
王 府温馨公寓适合老人居住带前后花园 采光好 集中供暖,355万,41413元/m²,2室1厅,85m²,低层(共6层),1999年建造,王海振,王府温馨公寓  昌平-北七家-北京市昌平区北七家镇王府街13号,"['品质小区 ', '低密度']"
急 急 急 前沙涧7号院 一层 二改三 业主急售 价格可谈,310万,36046元/m²,2室2厅,86m²,低层(共6层),2012年建造,姜涛,前沙涧路7号院  海淀-海淀北部-沙涧路7号,[]
房山城关 永兴家园 两居室出售,220万,24360元/m²,2室1厅,90m²,低层(共6层),2010年建造,郭银银,永兴家园  房山-城关-关农林路,[]
出门口公园，骑河楼，低楼层，南北通透，精装修两居 新改造小区,695万,128489元/m²,2室1厅,54m²,低层(共6层),1990年建造,皇武林,骑河楼大街16号院  东城-王府井-骑河楼大街16号,[]
西单 金融街商圈 新文化街小两居 随时看房 光明日报家属楼,735万,144685元/m²,2室1厅,50m²,低层(共16层),1985年建造,郑泽民,新文化街小区  西城-金融街-新文化街,"['近地铁', '配套成熟', '繁华地段']"
西城德胜门 双南向两居室有电梯 临近地铁和公园 看房方便,640万,118081元/m²,2室1厅,54m²,低层(共12层),1989年建造,张正显,北三环中路12号院  西城-德胜门-北三环中路12号,['配套成熟']
苹果园后门 小两居 看房随时,235万,52490元/m²,2室1厅,44m²,共5层,1986年建造,王红林,首钢苹一区居民区  石景山-苹果园-苹果园南路,[]
拥金1.2 房价可大议 靠谱出售臻房源 南北通透 看房随时,730万,78183元/m²,2室1厅,93m²,低层(共13层),2008年建造,王晓鹏,益丰苑小区  丰台-六里桥西-西局北街26号,"['繁华地段', '环境优美']"
为您甄选，什坊街2号院南北两居 有钥匙 看房方便,690万,134502元/m²,2室1厅,51m²,共5层,2019年建造,姜林,什坊街2号院  西城-德胜门-什坊街,[]
西环里~低楼层双卧朝南~采光充足~满五唯一~靠谱出售看房随时,225万,38409元/m²,2室1厅,58m²,低层(共6层),1985年建造,夏风娣,西环里  昌平-昌平县城-西环路,"['环境优美', '素质住户', '品质小区 ']"
金科帕提欧 温泉入户 带电梯 全南向两居室 售价288万,288万,33130元/m²,2室2厅,86m²,低层(共9层),2010年建造,田野,金科帕提欧  昌平-小汤山北-沙顺路91号,[]
德胜门马甸南村 南北通透 公房能高* *房源,900万,142180元/m²,2室1厅,63m²,低层(共7层),2019年建造,姜林,马甸南村  西城-德胜门-德胜门外大街,[]
天坛 鸿业兴园 落地窗 全明格局 两居室 低总价 户型棒,550万,59197元/m²,2室2厅,92m²,低层(共15层),2006年建造,孙志成,鸿业兴园一区  丰台-科怡路-康辛路,['卫浴全明']
北七家八层电梯洋房，南北通透，环境优美,430万,43958元/m²,2室2厅,97m²,低层(共8层),2011年建造,贾洪翠,金色漫香苑  昌平-北七家-天权路2号,[]
交通便利！占据重要的位置！西马厂2房急售,490万,59121元/m²,2室1厅,82m²,共5层,2001年建造,郭培利,西马金润家园  丰台-角门-马家堡路,[]
南口小区~采光好~格局好~环境优美~低楼层,145万,30785元/m²,2室1厅,47m²,共5层,1985年建造,李永志,南厂住宅北区  昌平-南口-西民路,"['环境优美', '素质住户', '品质小区 ']"
九州 金色漫香郡 两居室 带独立餐厅 南向客厅 看房有钥匙,308万,34222元/m²,2室2厅,90m²,低层(共6层),2013年建造,薛稳,金融街金色漫香郡(北区)  大兴-磁各庄-海鑫北路18号,[]
大宁山庄精装修两居室，全明户型,430万,42574元/m²,2室2厅,101m²,低层(共6层),2010年建造,宋丽,大宁山庄  房山-长阳-京深路,['南北通透']
安家.海淀清河永泰园 20中 一惯制 满五商品房 急售,540万,71808元/m²,2室1厅,75m²,低层(共6层),2000年建造,朱亮,永泰园西区  海淀-清河-永泰庄北路,"['品质小区 ', '近地铁', '配套成熟']"
精装小两居，室内保养新，安静不临街，产权清晰，诚心出售,620万,100000元/m²,2室1厅,62m²,低层(共21层),2011年建造,郑新新,中海紫御公馆  东城-永定门-永定门西滨河路,[]
海特花园，南北通透，两居室，采光通透，看房方便，交通便利,350万,50687元/m²,2室1厅,69m²,低层(共7层),1996年建造,高振军,海特花园  石景山-苹果园-西井路,"['繁华地段', '品质小区 ']"
安家.优选 常秀家园 中低楼层 价格可谈 随时签约 精装急售,436万,53041元/m²,2室1厅,82m²,低层(共6层),1999年建造,朱士鹏,常秀家园  海淀-西三旗-建材城西路,"['品质小区 ', '配套成熟']"
东关二条小区  小三居户型  低楼层  南北通透  采光好,290万,38112元/m²,3室1厅,76m²,低层(共6层),1992年建造,刘美荣,东关二条东区  昌平-昌平县城-东关二条,"['繁华地段', '两房朝南']"
波尔多花园洋房 精装大两居室 带阳光房带花园 双阳台 满两年,300万,25423元/m²,2室2厅,118m²,低层(共6层),2010年建造,熊双双,恒盛波尔多小镇(南区)  大兴-大兴区其他-育新街32号,"['南北通透', '大两房', '带花园']"
九州 金色漫香郡 南北通透两居室 满五V一  看房方便,299万,33222元/m²,2室1厅,90m²,低层(共8层),2012年建造,刘鹤,金融街金色漫香郡(南区)  大兴-磁各庄-民顺路6号,"['南北通透', '环境优美', '品质小区 ']"
格兰二期~业主诚售~全明格局~钢混结构~产权清晰~价格还能谈,285万,31666元/m²,3室1厅,90m²,低层(共13层),2012年建造,赵小涛,格兰山水(二期南区)  延庆-延庆城区-孟家庄路61号,"['品质小区 ', '繁华地段', '安全性高']"
安家.西三旗 建材城东一里 精装两居 低楼层 满五年急售,360万,55121元/m²,2室1厅,65m²,低层(共6层),2000年建造,窦晓东,建材城东一里  海淀-西三旗-建材城东路,"['一梯两户', '繁华地段']"
怡海花园南北两居，通风好采光足，位置佳不临街，户型方正实用,470万,63163元/m²,2室1厅,74m²,低层(共6层),1998年建造,贾泽娟,怡海花园  丰台-科怡路-恒富中街,[]
九州新上波尔多南北通透大两居带大花园精装修满两年税费少诚售,300万,25423元/m²,2室2厅,118m²,共5层,2010年建造,魏焕存,恒盛波尔多小镇(南区)  大兴-大兴区其他-育新街32号,"['南北通透', '交通便利', '一梯两户']"
尚诚 永泰东里 精装一居 2层 刚需优选,288万,62608元/m²,1室1厅,46m²,低层(共6层),2009年建造,史志国,永泰东里  海淀-清河-永泰中路,['品质小区 ']
天鹅堡 真实价格 650万 低于市场价 看房有钥匙,680万,27642元/m²,4室2厅,246m²,共3层,2009年建造,白俭秋,天鹅堡  通州-马驹桥-中心二路,"['品质小区 ', '繁华地段', '安全性高']"
安家.清河.2003年建成满五年正规两居电梯直达，可直接入住,420万,63636元/m²,2室1厅,66m²,低层(共7层),2003年建造,张进宝,清缘里  海淀-清河-龙岗路12号,['全南户型']
九州新上 别墅区高层精装三居 送花园 明厨明卫 有钥匙,350万,30172元/m²,2室2厅,116m²,低层(共11层),2012年建造,黄建,恒盛波尔多小镇(南区)  大兴-大兴区其他-育新街32号,"['南北通透', '次新小区', '品质小区 ']"
安家.霍营 蓝天园小区 满五年无税 价格还能谈 南北两居室,405万,49511元/m²,2室1厅,81m²,共5层,2000年建造,卫力凡,蓝天园小区  昌平-霍营-济远路,"['品质小区 ', '繁华地段']"
一栋东边户 一层带卧室150平米80平米露台 满5年,1528万,66434元/m²,4室2厅,230m²,共3层,2003年建造,崔町宇,一栋洋房  大兴-亦庄-天华北路,[]
乐活城北区电梯两居室诚意出售满五年只有契税,280万,31250元/m²,2室2厅,89m²,中层(共11层),2010年建造,孙镇,乐活家园  房山-阎村-紫码路,[]
瑞雪春堂 南北通 精装两居 视野宽 诚心出售 看房随时,280万,31042元/m²,2室1厅,90m²,高层(共15层),2009年建造,赵健,瑞雪春堂  房山-良乡-良官公路,"['环境优美', '品质小区 ']"
采育 小区中心位置 高品质 低谷价出 抢手房 高原* 等您来,229万,25730元/m²,2室2厅,89m²,低层(共12层),2014年建造,张倩倩,恒盛小镇艺墅  大兴-大兴区其他-福源路,"['品质小区 ', '素质住户', '繁华地段']"
海淀北部大产权低首付前沙涧7号院87平两居急售价格可议,310万,35632元/m²,2室2厅,87m²,低层(共6层),2010年建造,曹洋,前沙涧路7号院  海淀-海淀北部-沙涧路7号,"['近地铁', '采光好', '房型正']"
安 家.回龙观西三旗一层带自建，结婚装修，送全家电，可谈价,368万,54737元/m²,2室1厅,67m²,低层(共6层),1999年建造,李瑞利,万龙社区  昌平-回龙观-南店北路,['品质小区 ']
望都佳园低楼层~精装修两局~满五唯一省税费~拎包入住,160万,19342元/m²,2室2厅,82m²,低层(共6层),2012年建造,沈亚鹏,龙庆望都佳园  延庆-康庄-西官路,"['环境优美', '素质住户', '交通便利']"
一栋洋房，联排东户，三面花园，无违建，带露台，税少多贷,1450万,63043元/m²,4室3厅,230m²,共3层,2005年建造,李新晔,一栋洋房  大兴-亦庄-天华北路,['品质小区 ']
温泉老年医院家属楼 翠微小学 直上 101中学 北部文化中心,370万,52789元/m²,3室1厅,70m²,共4层,1998年建造,刘振峰,老年医院家属楼  海淀-温泉镇-山口路,[]
尚诚.优选 观景园已改小两居室 低楼层 格局方正 临近公园,439万,67642元/m²,2室1厅,64m²,低层(共6层),2009年建造,藏合斌,宝盛里观景园  海淀-清河-林翠路,"['素质住户', '繁华地段']"
长阳绿地新都会南北通透明厨明卫诚心出售,295万,33518元/m²,2室1厅,88m²,高层(共16层),2013年建造,李大宝,"绿地新都会  房山-良乡-昊天大街,近长阳路","['繁华地段', '赠露台', '带花园']"
拥金1.2 房价可议 南北通透 满五年 小区中间位置 无遮挡,680万,67634元/m²,2室2厅,100m²,低层(共6层),1998年建造,崔敏佳,莲香园  丰台-六里桥西-六里桥北里16号,"['配套成熟', '交通便利']"
西城德胜门 东西精装两居 中间2层采光好 邻近公园 有车位,770万,130067元/m²,2室1厅,59m²,低层(共6层),1991年建造,张正显,黄寺大街24号院  西城-德胜门-黄寺大街,['品质小区 ']
诚意出售  南北通透 珠江帝景 大二居室  高楼层 随时看房,1230万,88172元/m²,2室2厅,139m²,低层(共21层),2008年建造,方凡凡,"珠江帝景B区  朝阳-大望路-大郊亭中街,近西大望路","['繁华地段', '交通便利', '安全性高']"
晓月苑三里 南北两室一厅 采光充足 出行便利,410万,41164元/m²,2室1厅,99m²,低层(共7层),2001年建造,张恩驰,晓月苑三里  丰台-看丹桥西-晓月中路,[]
南环里~南北通透~低楼层~使用面积70平米~看房有钥匙,246万,51250元/m²,2室1厅,48m²,共4层,1981年建造,尤川北,南环里(东区)  昌平-昌平县城-南环路,[]
南北通透俩居室，有20多平自建，靠近阜通地铁站，业主诚售,396万,70175元/m²,2室1厅,56m²,低层(共6层),1983年建造,刘云霄,望花路西里社区  朝阳-望京西-望花路,[]
新新天第精装修南北两居室诚心出售,465万,64808元/m²,2室1厅,71m²,低层(共10层),2006年建造,赵润平,新新天第(三星庄2号院)  丰台-角门-三星庄园2号,[]
典雅庄园 电梯洋房 高楼层 不临近 售价280万 无税,280万,33861元/m²,2室2厅,82m²,高层(共9层),2004年建造,李朋,典雅庄园  昌平-小汤山北-顺沙路81号,[]
拥金1.2 莲怡园北路1号院东西通透 客厅带阳台 业主急售,399万,56094元/m²,2室1厅,71m²,低层(共6层),1998年建造,张凤政,莲怡园北路1号院  丰台-六里桥西-莲怡园北路1号,[]
昌平沙河一通小区 南北通透两居室 首付50万  加建三个阳台,203万,40600元/m²,2室1厅,50m²,共5层,1980年建造,郝轶,沙河一通小区  昌平-沙河-沙阳路,"['南北通透', '赠露台', '交通便利']"
晨建顺，急售中心地段，花园洋房两居室~送露台~,299万,33957元/m²,2室1厅,88m²,低层(共10层),2010年建造,闫伟,原香小镇(一区)  房山-长阳-广阳中路1号,"['南北通透', '景观房']"
四环内 东南向 双地铁 客厅大 满五年一套,380万,52711元/m²,2室1厅,72m²,低层(共14层),2000年建造,曹耀文,新华街五里  丰台-看丹桥-新华街11号,[]
城铁大学城西站  瑞雪春堂 两居 满五年 南北 急售,295万,32705元/m²,2室1厅,90m²,高层(共17层),2012年建造,郎新军,瑞雪春堂  房山-良乡-良官公路,"['环境优美', '交通便利']"
价格可谈稀有户型一层大阳台海淀产权同泽园西里南北通透2居,280万,38620元/m²,2室1厅,72m²,低层(共6层),2010年建造,王志卫,同泽园西里  海淀-海淀北部-后沙涧路,[]
加州水郡 南北双通透三居 中间楼层 采光好 诚心出售 有钥匙,309万,35730元/m²,2室1厅,86m²,中层(共14层),2010年建造,张兰,加州水郡(西区)  房山-长阳-昊天北大街48号,"['交通便利', '房型正', '配套成熟']"
八宝庄低楼层南北通透板楼诚售,430万,83657元/m²,2室1厅,51m²,低层(共6层),2019年建造,鹿涛,八宝庄  海淀-定慧寺-定慧寺路,[]
收费1.5 中海苏黎世家 2室1厅 635万 满五年 唯 一,635万,73367元/m²,2室1厅,86m²,低层(共11层),2012年建造,蔡贵智,中海苏黎世家  丰台-科技园区-六圈西路,[]
加州水郡南北向三居室，高楼层，小区中间位置，户型好，随时看房,318万,36367元/m²,2室2厅,87m²,高层(共11层),2010年建造,刘振,加州水郡(西区)  房山-长阳-昊天北大街48号,"['品质小区 ', '两房朝南', '小区中心']"
窦店世界名园 90平 电梯房 两居室  180万有钥匙随时看,180万,20000元/m²,2室2厅,90m²,低层(共6层),2009年建造,张现龙,世界名园(B区)  房山-窦店-汇丰街4号,"['品质小区 ', '安全性高', '繁华地段']"
世界名园电梯房精装修低楼层业主诚心换房有钥匙,220万,21630元/m²,2室1厅,101m²,低层(共6层),2008年建造,徐小平,世界名园(A区)  房山-窦店-汇丰街3号,"['交通便利', '繁华地段', '拎包入住']"
西兰岛南北通透两居室业主诚心出售,282万,29439元/m²,2室2厅,95m²,中层(共6层),2007年建造,闫伟,西兰岛  房山-良乡-西翠柳大街,['品质小区 ']
房子南北向 一层带50平米花园 格局不错,345万,38418元/m²,2室1厅,89m²,低层(共6层),2005年建造,安玉朋,北潞冠家园  房山-良乡-房山区良乡良坨路,[]
碧桂园精装二居室 南北通透 客厅主卧朝南 看房方便 急售,290万,31521元/m²,2室1厅,92m²,低层(共15层),2007年建造,张艳川,碧桂园(三期)  房山-长阳-昊天北大街,"['配套成熟', '环境优美', '素质住户']"
三环新城7号院二室一厅一卫,470万,48145元/m²,2室1厅,97m²,低层(共29层),2019年建造,高红梅,三环新城7号院  丰台-玉泉营-丰桥路7号,[]
贾家花园2室1厅290.00万业主抛售超*,290万,55133元/m²,2室1厅,52m²,共5层,1986年建造,李佳佳,贾家花园  丰台-刘家窑-沙子口路,[]
灯市口大街 教育局宿舍 独立小院 临地铁 近东单王 府井,630万,122544元/m²,2室1厅,51m²,共5层,1988年建造,刘俊,灯市口大街小区  东城-灯市口-灯市口大街25号,"['两房朝南', '繁华地段']"
晓月苑二里出售正规两居  满五年一套,288万,41391元/m²,2室1厅,69m²,高层(共6层),2000年建造,张恩驰,晓月苑二里  丰台-看丹桥西-晓月中路,[]
城建琨廷精装修两居室客厅带露台已封好85平米225万急售,225万,26365元/m²,2室2厅,85m²,低层(共15层),2012年建造,申建莎,北京城建琨廷  房山-窦店-于瓦北路17号,"['环境优美', '品质小区 ', '繁华地段']"
南厂住宅~底层~通透户型~无遮挡采光好~自住装修,158万,30919元/m²,2室1厅,51m²,共5层,1985年建造,沈娜,南厂住宅东区  昌平-南口-西民路,['客厅朝南']
农大家属院圆明园西路3号院一层带小院南北通透2居室满五唯一,410万,69491元/m²,2室1厅,59m²,低层(共6层),1995年建造,王志卫,圆明园西路3号院  海淀-马连洼-圆明园西路3号,[]
西潞园一里！满五年！南向！正规两居！中间楼层！配套齐全！,207万,38404元/m²,2室1厅,53m²,低层(共6层),1995年建造,张俊慧,西潞园  房山-良乡-良乡西潞北大街,"['繁华地段', '全南户型', '一梯三户']"
加州水郡方正两居，高楼层位置安静，有钥匙随时能看，满五年一套,280万,31616元/m²,2室1厅,88m²,中层(共15层),2009年建造,王俊雷,加州水郡(西区)  房山-长阳-昊天北大街48号,"['品质小区 ', '配套成熟', '交通便利']"
2010年小区，电梯洋房，户型方正，采光充足，视野好.,288万,33130元/m²,2室2厅,86m²,低层(共9层),2010年建造,田野,金科帕提欧  昌平-小汤山北-沙顺路91号,[]
温泉老年医院家属楼 翠微小学 直上 101中学 北部文化中心,370万,52789元/m²,3室1厅,70m²,共4层,1998年建造,刘振峰,老年医院家属楼  海淀-温泉镇-山口路,[]
安家.西三旗万龙社区一层带自建商品房，诚心出售看房方便,295万,43749元/m²,3室1厅,67m²,共5层,1998年建造,吕君修,万龙社区  昌平-回龙观-南店北路,['配套成熟']
安家.优选 海淀产权 建材城西二里 全南一居 看房随时诚心卖,290万,69047元/m²,1室1厅,42m²,低层(共6层),1998年建造,李航,建材城西二里  海淀-西三旗-建材城西路,['配套成熟']
赵现龙专业做城建琨廷 124平加98平370万下跃 新房现房,290万,23244元/m²,3室2厅,124m²,低层(共7层),2016年建造,赵现龙,北京城建琨廷  房山-窦店-于瓦北路17号,"['品质小区 ', '跃层式', '环境优美']"
房山窦店一公里商圈次新的宜居艺术花园大社区中的温馨年轻两居,215万,24157元/m²,2室1厅,89m²,低层(共15层),2015年建造,刘建文,北京城建琨廷  房山-窦店-于瓦北路17号,[]
满五年，拎包入住，业主自住，随时签约,504万,56648元/m²,2室2厅,88m²,低层(共27层),2009年建造,徐昌海,富力又一城C区  朝阳-豆各庄-大鲁店北路,"['全南户型', '近入口', '景观房']"
尚诚 清缘里小区满五年一套房 南北通透二居，有固定停车位,498万,65268元/m²,2室1厅,76m²,低层(共10层),2000年建造,徐岩,清缘里  海淀-清河-龙岗路12号,['配套成熟']
莲花苑小区2层73平米175万精装修2居室南北通透,175万,23972元/m²,2室1厅,73m²,低层(共6层),2002年建造,高永峰,莲花苑小区  延庆-延庆区其他-铝连路,[]
安家.永泰西里 近地铁 不爱爬楼的您 看一层的房吧 南北通透,415万,71551元/m²,2室1厅,58m²,低层(共6层),1998年建造,王杰,永泰西里(南区)  海淀-清河-永泰庄路,['配套成熟']
晓月苑二里！降价急售！70平南北两居！无税！随时看!,272万,38979元/m²,2室1厅,69m²,低层(共6层),2000年建造,牛娜芬,晓月苑二里  丰台-看丹桥西-晓月中路,[]
九州 金色漫香郡 南北通透两居 中层 精装 满五V一价格可议,310万,34254元/m²,2室1厅,90m²,低层(共9层),2013年建造,郭培培,金融街金色漫香郡(南区)  大兴-磁各庄-民顺路6号,"['近地铁', '品质小区 ', '环境优美']"
安家.急售 满五商品房 业主急售 精装修 价格可大谈 优选,360万,54545元/m²,2室1厅,66m²,低层(共7层),1999年建造,朱士鹏,建材城东一里  海淀-西三旗-建材城东路,"['品质小区 ', '配套成熟']"
尚诚 毛纺厂南小区 南北两居 品质装修 中楼层 业主诚售,370万,68265元/m²,2室1厅,54m²,共5层,1998年建造,史志国,清河毛纺路16号院  海淀-清河-毛纺路16号,"['繁华地段', '品质小区 ', '安全性高']"
丰台区卢沟桥 晓月苑一里 精装修两居 明厨明卫 地铁公交便利,288万,41498元/m²,2室1厅,69m²,高层(共6层),1998年建造,王国伟,晓月苑一里  丰台-看丹桥西-晓月中路,[]
地铁旁 阳光四季东南向 两居 环境好 满五年93平 520万,520万,55871元/m²,2室2厅,93m²,低层(共18层),1997年建造,孙志成,阳光四季社区  丰台-科怡路-恒富街,['小户型']
康安小区~低楼层1层便于出行~经典2居~南北通透~满五年,210万,27512元/m²,2室1厅,76m²,共1层,2001年建造,郭英华,康安小区  延庆-延庆城区-延康路,"['配套成熟', '繁华地段']"
通州副中心，首付70万，70年住宅，南北透通新风系统，公积金,185万,26056元/m²,2室1厅,71m²,低层(共18层),2018年建造,周鑫强,K2十里春风  通州-通州区其他-漷小路,"['近地铁', '环境优美', '交通便利']"
长阳方正户型 南北双通透 带独立餐厅 可改三居,305万,34981元/m²,2室2厅,87m²,中层(共11层),2010年建造,栗增加,加州水郡(西区)  房山-长阳-昊天北大街48号,"['双阳台', '中国风']"
家园 新上 精装修 南北通透 采育好户型 看房方便 业主诚售,205万,23396元/m²,2室2厅,87m²,低层(共12层),2012年建造,尹立春,育新花园西里  大兴-大兴区其他-育林街3号,"['交通便利', '南北通透', '一梯两户']"
望都佳园~满五唯一~毛坯房~南北通透~靠谱出售,150万,18292元/m²,2室1厅,82m²,低层(共6层),2012年建造,李繁,龙庆望都佳园  延庆-康庄-西官路,"['配套成熟', '品质小区 ', '交通便利']"
九州 大兴波尔多 新上南北两居 精装 自住 看房方便 诚售,230万,25842元/m²,2室2厅,89m²,低层(共11层),2012年建造,闫露蕊,恒盛波尔多小镇(南区)  大兴-大兴区其他-育新街32号,[]
安家. 西三旗 常秀家园 一层南北两居婚房装修 采光好 诚售,388万,62783元/m²,2室1厅,61m²,低层(共6层),1996年建造,戈文,常秀家园  海淀-西三旗-建材城西路,"['配套成熟', '交通便利']"
安家西三旗悦秀园精装两居室，带一车位，价格能谈，业主靠谱出售,485万,65682元/m²,2室2厅,73m²,低层(共6层),2000年建造,李彩军,悦秀园  海淀-西三旗-悦秀路,"['配套成熟', '繁华地段']"
安家.清缘东里  南北通透 04年电梯板 小区6000平花园,590万,73750元/m²,2室1厅,80m²,共5层,2004年建造,王杰,清缘东里  海淀-清河-龙岗路,['配套成熟']
首城汇景湾 正规两居室 毛坯  通透格局 紧邻地铁和重点学府,210万,23863元/m²,2室2厅,88m²,低层(共10层),2017年建造,刘涛,首城汇景湾北区  平谷-平谷其他区-金河街,"['品质小区 ', '近地铁', '一梯两户']"
加州水郡三期 4室2厅 三层复式 满五年499万,499万,29125元/m²,4室2厅,171m²,低层(共14层),2009年建造,郑立朋,加州水郡(西区)  房山-长阳-昊天北大街48号,[]
九州 蓝天花园 精装大两居 满北通透 满五 采光好 随时签约,218万,24222元/m²,2室2厅,90m²,低层(共6层),2006年建造,王田田,蓝天花园  大兴-大兴区其他-福源路,"['一梯两户', '主卧朝南']"
加州水郡方正两居，高楼层位置安静，有钥匙随时能看，满五年一套,280万,31616元/m²,2室1厅,88m²,中层(共15层),2009年建造,王俊雷,加州水郡(西区)  房山-长阳-昊天北大街48号,"['配套成熟', '交通便利', '品质小区 ']"
北街家园六区 精装修 一梯三户两居室 电梯房高楼层赠送18平,290万,47009元/m²,2室1厅,61m²,高层(共18层),2010年建造,王燕婕,北街家园六区  昌平-沙河-西三路,"['配套成熟', '交通便利', '赠露台']"
拥金1.2 价格可大议地铁四号线边枫竹苑小区2居室出售,550万,62104元/m²,2室1厅,88m²,低层(共15层),2006年建造,李栋栋,枫竹苑二区  丰台-马家堡-马家堡角门18号,[]
中介1.5 怡海六期纯南向两居室，户型方正 有钥匙,820万,64067元/m²,2室2厅,127m²,低层(共22层),2005年建造,王可新,怡海花园  丰台-科怡路-恒富中街,[]
知春路 首体北门 罗庄南里南北两居 满五年一套 送18平米自,480万,79734元/m²,2室1厅,60m²,低层(共6层),1993年建造,杨国涛,罗庄南里  海淀-知春路-知春路,['繁华地段']
苹果园地铁 交通枢纽站 单价4万 电梯房 满五唯一 精装修,280万,40000元/m²,2室1厅,70m²,低层(共16层),1990年建造,冯大伟,模式口东里东区  石景山-苹果园-模式口大街,"['配套成熟', '交通便利']"
低总价，总价低，北苑家园茉藜园，东西通透两居室，满五一套,410万,55427元/m²,2室1厅,73m²,低层(共14层),2005年建造,孟凡,茉藜园  朝阳-北苑-春华路,['繁华地段']
水关新村~精致装修~低楼层~满五年~明厨明卫~房龄新~首付低,248万,40856元/m²,2室1厅,60m²,低层(共6层),1993年建造,罗方圆,水关新村  昌平-昌平县城-富康路,"['品质小区 ', '配套成熟']"
金科帕提欧电梯洋房 70年产权 精装修复式 190万,190万,41304元/m²,1室1厅,46m²,共4层,2012年建造,赵树娟,金科帕提欧  昌平-小汤山北-沙顺路91号,[]
阜成门金融街附近月坛公园实用小两居,600万,127118元/m²,2室1厅,47m²,共5层,2019年建造,巨德成,北营房东里  西城-阜成门-北营房北街,[]
新上两居！楼层低！无遮挡采光好！满五年一套！看房随时,369万,41141元/m²,2室1厅,89m²,低层(共6层),2009年建造,贾洪翠,望都新地南区  昌平-北七家-立汤路60号,[]
临近天通苑小学，商品房，两居室，一层带花园，南北通透,396万,39787元/m²,2室1厅,99m²,低层(共6层),2001年建造,佟志峰,天通苑东一区  昌平-天通苑-太平庄东路,"['南北通透', '低密度']"
郝庄家园~低楼层~南北通透~带独立客厅~看房有钥匙!,240万,31708元/m²,2室1厅,75m²,低层(共6层),1998年建造,韩宇祥,郝庄家园东区  昌平-昌平县城-南北庄路,"['近地铁', '南北通透', '一梯两户']"
2010年小区，电梯洋房，户型方正，采光充足，视野好.,288万,33130元/m²,2室2厅,86m²,低层(共9层),2010年建造,田野,金科帕提欧  昌平-小汤山北-沙顺路91号,[]
山水汇豪低楼层106平可做三居室 220万 繁华地段 有钥匙,225万,21194元/m²,2室1厅,106m²,低层(共6层),2006年建造,李江涛,山水汇豪苑(南区)  房山-窦店-窦店北路,"['繁华地段', '配套成熟', '交通便利']"
F1户型大二居室 商品 房满五年且一套 看房子方便,320万,34408元/m²,2室1厅,93m²,共5层,2002年建造,龚樱子,蓬莱公寓  昌平-北七家-立汤路,[]
